"","date","PM2.5","SRHUM","STEMP","T640_TEMP","PM2_5_933","PM10_933","SOX_933","NOX_933","Temp_933","Hum_933","PM2_5_950","PM10_950","SOX_950","NOX_950","Temp_950","Hum_950"
"1",2023-08-26 10:41:00,7.994143,36.23195,40.75,26.59937,4,4,497.74,12.35,23.9,90,6,6,602.23,46.05,24.1,95
"2",2023-08-26 10:39:00,8.153947,37.10564,40.375,26.67215,5,5,470.87,44.59,24,91,4,4,589.41,46.13,24.2,95
"3",2023-08-26 10:38:00,8.177133,37.14647,40.25,26.62185,5,5,467.97,47.11,23.9,91,6,6,593.86,45.72,24.2,95
"4",2023-08-26 10:37:00,8.258985,36.8571,40.29167,26.57213,4,4,467.33,46.65,24,90,6,6,595.54,45.8,24.2,95
"5",2023-08-26 10:35:00,8.436654,35.82774,40.75,26.6277,4,4,467.96,42.9,24,90,6,6,598.6,45.85,24.1,94
"6",2023-08-26 10:34:00,8.456685,35.45972,40.875,26.6853,6,6,468.88,43.51,23.9,90,5,5,597.21,45.72,24.1,94
"7",2023-08-26 10:33:00,8.466449,35.04478,41,26.57018,4,4,463.12,41.24,23.9,90,4,4,601.96,45.92,24,95
"8",2023-08-26 10:32:00,8.427785,34.67304,41.25,26.66045,7,7,463.77,40.64,23.9,90,5,5,601.76,46.23,24,95
"9",2023-08-26 10:31:00,8.330481,34.46291,41.33333,26.66039,7,8,461.67,40.34,23.8,91,8,9,598.38,46.61,23.9,95
"10",2023-08-26 10:30:00,8.239152,34.12921,41.5,26.48007,7,7,467.15,41.22,23.7,91,7,7,601.62,46.99,23.8,96
"11",2023-08-26 10:29:00,8.221532,34.25564,41.5,26.4254,5,5,469.56,41.66,23.6,92,5,5,605.27,46.4,23.8,96
"12",2023-08-26 10:28:00,8.311746,34.71291,41.375,26.39053,8,9,470.32,40.67,23.5,92,6,6,604.6,46.66,23.7,97
"13",2023-08-26 10:27:00,8.431459,35.04593,41.125,26.26797,5,5,473.03,41.81,23.5,92,4,4,602.57,46.14,23.7,97
"14",2023-08-26 10:26:00,8.554799,35.04641,41,26.19885,5,5,469.91,42.81,23.5,92,6,6,597.78,46.06,23.6,97
"15",2023-08-26 10:25:00,8.691115,34.75616,41.20833,26.23264,6,6,465.74,45.29,23.6,91,6,6,595.29,46.09,23.6,96
"16",2023-08-26 10:24:00,8.726406,34.67546,41.25,26.2746,5,5,463.54,46.59,23.5,92,6,6,600.04,46.72,23.6,97
"17",2023-08-26 10:23:00,8.755229,34.5071,41.25,26.15261,6,6,460.79,44.44,23.6,92,6,6,608.61,47.06,23.6,97
"18",2023-08-26 10:22:00,8.872802,34.67606,41.25,26.15635,8,9,465.47,44.21,23.5,92,8,9,608.08,46.53,23.6,97
"19",2023-08-26 10:21:00,9.025906,35.0102,41.04167,26.22157,6,6,465.32,44.35,23.5,92,4,4,603.35,47.26,23.6,97
"20",2023-08-26 10:20:00,9.146187,34.92241,41.08333,26.1873,6,6,463.9,44.9,23.4,92,7,7,607.36,47.52,23.5,97
"21",2023-08-26 10:19:00,9.271631,34.42522,41.25,26.21073,6,7,458.67,45.41,23.4,92,5,5,601.19,47.78,23.5,97
"22",2023-08-26 10:18:00,9.367081,34.42624,41.5,26.18549,7,8,454.97,45.83,23.4,93,7,7,602.93,47.94,23.5,98
"23",2023-08-26 10:17:00,9.372677,34.42539,41.5,26.26673,8,9,459.04,46.83,23.4,93,7,7,598.74,47.19,23.4,98
"24",2023-08-26 10:15:00,9.190115,35.04976,41.25,26.21662,8,9,469.08,47.13,23.4,93,8,9,594.98,46.79,23.4,98
"25",2023-08-26 10:14:00,9.095931,35.21602,41,26.22147,8,9,462.93,45.49,23.3,93,8,9,603.76,47.31,23.4,98
"26",2023-08-26 10:13:00,8.949372,34.83764,41.20833,26.09941,6,6,468.6,44.1,23.3,93,8,9,609.18,47.47,23.3,98
"27",2023-08-26 10:12:00,8.884748,34.71733,41.25,26.10394,7,7,468.03,43.83,23.3,93,7,8,604.06,47.12,23.3,98
"28",2023-08-26 10:11:00,8.894179,34.79917,41.25,26.10065,9,10,467.87,44.78,23.3,93,8,9,603.6,47.18,23.3,98
"29",2023-08-26 10:10:00,8.875237,34.83789,41.375,26.05157,9,10,465.41,45.76,23.3,93,7,8,606.57,47.62,23.3,98
"30",2023-08-26 10:09:00,8.822591,34.54987,41.5,26.04967,8,9,467.37,46.16,23.3,93,9,10,609.24,47.71,23.3,98
"31",2023-08-26 10:08:00,8.715797,34.84085,41.33333,26.03983,10,11,471,45.65,23.3,93,6,6,606.44,47.48,23.3,98
"32",2023-08-26 10:07:00,8.664788,35.00675,41.25,26.21562,6,7,462.59,45.15,23.4,92,7,8,604.94,47.59,23.4,98
"33",2023-08-26 10:06:00,8.607641,34.84013,41.25,26.11768,5,5,454.29,44.55,23.5,92,6,6,602.13,47.69,23.4,97
"34",2023-08-26 10:05:00,8.695924,34.59225,41.375,26.14748,6,6,439.35,43.21,23.5,92,5,5,609.2,45.95,23.5,97
"35",2023-08-26 10:04:00,8.69827,34.63266,41.41667,26.16539,6,6,464.25,54.03,23.5,92,5,5,609.46,45.06,23.6,97
"36",2023-08-26 10:02:00,8.857209,34.92531,41.25,26.24171,6,6,464.88,52.75,23.5,92,7,7,606.9,45.85,23.6,97
"37",2023-08-26 10:01:00,8.916281,34.75736,41.25,26.1445,6,6,468.54,57.11,23.6,92,8,9,604.05,46.04,23.7,97
"38",2023-08-26 10:00:00,9.059031,34.75742,41.25,26.20651,7,7,472.52,47.96,23.6,92,5,5,612.51,46,23.7,97
"39",2023-08-26 09:59:00,9.153621,35.00738,41.25,26.3602,7,7,474.97,49.96,23.7,92,6,6,608.19,46.93,23.7,97
"40",2023-08-26 09:58:00,9.333048,34.7147,41.25,26.18221,6,6,477.64,58.7,23.7,92,8,9,602.14,47.05,23.8,97
"41",2023-08-26 09:56:00,9.777312,34.842,41.29167,26.32189,9,10,474.33,54.58,23.7,92,8,9,600.48,46.39,23.8,96
"42",2023-08-26 09:55:00,10.01761,35.04638,41.25,26.42856,6,6,472.78,57.61,23.7,92,5,5,598.32,46.08,23.9,96
"43",2023-08-26 09:54:00,10.27146,34.71613,41.25,26.42994,8,9,470.41,56.22,23.8,92,8,9,597.66,45.87,23.9,96
"44",2023-08-26 09:53:00,10.62641,34.75684,41.375,26.38729,9,10,465.91,47.32,23.8,91,5,5,596.18,45.74,24,96
"45",2023-08-26 09:52:00,11.0301,34.92344,41.25,26.46647,6,6,462.58,45.24,23.8,91,6,6,599.49,45.66,24.1,95
"46",2023-08-26 09:51:00,11.28823,34.92031,41.25,26.49943,8,9,461.95,44.52,23.9,91,7,7,596.04,46.08,24.1,95
"47",2023-08-26 09:50:00,11.48282,34.75746,41.41667,26.55065,6,6,462.04,45.21,24,90,5,5,590.96,45.25,24.2,94
"48",2023-08-26 09:49:00,11.78781,34.79893,41.5,26.59995,4,4,461.65,44.39,24.1,90,6,6,601.65,44.75,24.4,94
"49",2023-08-26 09:48:00,11.91363,34.79923,41.5,26.67137,7,7,460.77,43.09,24.2,90,10,11,614.57,44.44,24.4,95
"50",2023-08-26 09:47:00,12.03666,34.84058,41.5,26.70813,10,11,457.51,44.74,24.2,91,9,10,619.01,43.67,24.5,96
"51",2023-08-26 09:46:00,12.05246,34.58841,41.66667,26.76267,11,12,466.02,45.13,24.2,91,10,11,615.85,42.61,24.5,96
"52",2023-08-26 09:45:00,12.06642,34.84054,41.54167,26.87976,11,12,461.5,45.44,24.2,91,12,13,609.27,45.3,24.5,96
"53",2023-08-26 09:44:00,12.11642,34.96045,41.5,26.92978,11,12,455.18,45.47,24.3,91,11,12,612.85,45.99,24.5,95
"54",2023-08-26 09:43:00,12.14884,34.83664,41.5,26.97521,11,12,452.69,48.27,24.3,91,8,9,608.76,46.52,24.6,95
"55",2023-08-26 09:42:00,12.05223,34.92138,41.5,26.9685,10,11,452.28,50.78,24.2,91,12,13,608.26,47.2,24.6,95
"56",2023-08-26 09:41:00,11.8436,34.55,41.75,26.8929,13,14,456.22,52.23,24.2,92,11,12,601.31,46.89,24.6,96
"57",2023-08-26 09:40:00,11.71847,34.6312,41.75,26.78581,14,15,457.73,46.24,24.1,92,12,13,599.84,46.33,24.5,97
"58",2023-08-26 09:39:00,11.56926,34.84159,41.66667,26.64235,12,13,459.69,43.52,24,93,11,12,600.91,46.31,24.4,97
"59",2023-08-26 09:38:00,11.3088,35.21471,41.45833,26.54297,13,14,460.23,44.42,23.9,92,11,12,598.21,46.42,24.2,97
"60",2023-08-26 09:37:00,11.16454,35.12954,41.25,26.33656,13,14,458.29,44.79,23.8,92,11,12,601.86,46.89,24.1,97
"61",2023-08-26 09:36:00,11.03752,34.79789,41.41667,26.33705,12,13,458.91,45.66,23.8,92,12,13,600.28,47.92,24,97
"62",2023-08-26 09:35:00,10.90702,34.7598,41.5,26.4261,13,14,459.16,47.04,23.7,93,13,14,598.08,48.02,24,97
"63",2023-08-26 09:33:00,10.7316,34.92332,41.25,26.3615,13,14,460.17,48.52,23.6,93,12,13,595.21,46.72,23.8,97
"64",2023-08-26 09:32:00,10.68612,34.88239,41.20833,26.28959,12,13,461.53,49.86,23.5,93,12,13,604.72,46.11,23.8,97
"65",2023-08-26 09:31:00,10.60546,35.13379,41,26.276,12,13,462.49,48.14,23.5,93,12,13,606.36,46.6,23.7,97
"66",2023-08-26 09:30:00,10.7767,34.79864,41.16667,26.21606,10,11,464.17,44.57,23.4,92,10,11,606.09,46.73,23.6,97
"67",2023-08-26 09:29:00,10.98998,34.716,41.16667,26.1376,11,12,468.31,41.77,23.4,92,9,10,602.31,47.51,23.6,97
"68",2023-08-26 09:28:00,11.18743,35.00771,41,26.07929,9,10,470.1,40.61,23.4,92,9,10,601.6,46.55,23.5,97
"69",2023-08-26 09:27:00,11.43176,34.88041,41,26.04194,11,12,454.69,48.25,23.4,92,9,10,603.41,46.57,23.5,97
"70",2023-08-26 09:26:00,11.51383,34.75872,41.20833,26.06656,9,10,460.14,50.47,23.4,92,7,7,606.33,46.8,23.6,97
"71",2023-08-26 09:24:00,11.83429,35.12913,41,26.04992,9,10,462.39,51.78,23.5,92,10,11,603,47.14,23.7,97
"72",2023-08-26 09:23:00,11.93892,34.8384,41.125,26.11148,8,9,462.63,49.09,23.5,92,9,10,595.88,46.78,23.6,97
"73",2023-08-26 09:22:00,12.03714,34.63152,41.25,26.09727,9,10,458.69,47.65,23.6,92,9,10,598.17,46.34,23.7,96
"74",2023-08-26 09:21:00,12.14732,34.42327,41.25,26.12698,11,12,455.44,49.86,23.6,92,10,11,596.07,46.36,23.8,97
"75",2023-08-26 09:20:00,12.27742,34.63271,41.25,26.20731,10,11,455.14,44.99,23.6,92,11,13,598,46.44,23.8,97
"76",2023-08-26 09:19:00,12.29603,35.00826,41.25,26.32529,13,15,459.14,47.05,23.5,92,11,12,600.14,46.63,23.8,97
"77",2023-08-26 09:18:00,12.18529,34.92344,41.16667,26.30759,12,13,461,49.37,23.6,92,11,12,599.7,45.71,23.8,97
"78",2023-08-26 09:17:00,12.18098,34.63166,41.25,26.32612,11,12,461.56,51.53,23.6,92,8,9,600.67,45.2,23.8,96
"79",2023-08-26 09:16:00,12.2214,34.59026,41.45833,26.39609,12,13,455.21,42.9,23.7,92,12,13,599.42,45.31,23.9,97
"80",2023-08-26 09:15:00,12.36058,34.75742,41.25,26.47569,12,13,454.36,46.16,23.6,93,13,14,599.69,45.77,23.8,97
"81",2023-08-26 09:14:00,12.38116,35.08628,41.25,26.33537,13,14,458.44,50.48,23.6,93,13,15,607.59,45.67,23.9,97
"82",2023-08-26 09:13:00,12.34741,34.8395,41.25,26.27331,13,14,461.97,57.06,23.6,93,11,12,614.76,45.04,23.8,97
"83",2023-08-26 09:12:00,12.34173,34.79662,41.25,26.29819,11,12,462.25,58.12,23.5,93,11,12,625.58,44.12,23.8,97
"84",2023-08-26 09:11:00,12.37825,34.96258,41.25,26.33118,12,13,464.01,50.93,23.5,92,12,13,627.7,43.16,23.8,97
"85",2023-08-26 09:10:00,12.21081,34.87707,41.25,26.25041,12,13,460.85,44.54,23.6,92,12,13,607.13,44.7,23.7,97
"86",2023-08-26 09:09:00,12.0409,34.46247,41.375,26.20936,10,11,459.9,46.18,23.6,92,11,12,609.92,45.98,23.7,97
"87",2023-08-26 09:08:00,11.82937,34.46601,41.5,26.25432,10,11,457.53,48.18,23.5,93,11,12,611.6,47.43,23.7,97
"88",2023-08-26 09:07:00,11.61792,34.8374,41.33333,26.21619,13,14,459.22,50.08,23.5,93,13,14,613.49,47.31,23.7,97
"89",2023-08-26 09:06:00,11.31391,35.00524,41.16667,26.19743,13,14,459.67,49.68,23.5,93,12,13,611.23,47.98,23.7,97
"90",2023-08-26 09:05:00,11.14275,34.96279,41.125,26.19999,13,14,456.49,50.42,23.5,93,13,14,608.44,48.15,23.7,97
"91",2023-08-26 09:04:00,11.0304,34.66869,41.25,26.22519,13,14,452.87,46.25,23.4,93,11,12,608,47.3,23.7,97
"92",2023-08-26 09:03:00,10.89387,34.71218,41.25,26.23085,11,12,453.13,44.8,23.5,93,11,12,605.29,47.62,23.7,97
"93",2023-08-26 09:02:00,10.85572,34.95928,41.25,26.19385,13,14,452.86,42.61,23.5,93,12,13,606.44,47.35,23.8,97
"94",2023-08-26 09:01:00,10.92837,35.00272,41.25,26.15577,13,14,453.36,44.37,23.5,93,15,17,606.87,47.78,23.8,97
"95",2023-08-26 09:00:00,10.98225,34.75467,41.25,26.16566,13,15,450.43,46.01,23.5,92,12,13,607.39,48.02,23.8,96
"96",2023-08-26 08:59:00,11.10001,34.91842,41.125,26.19442,13,14,447.98,46.98,23.6,92,10,11,600.99,47.31,23.9,95
"97",2023-08-26 08:58:00,11.23471,35.20553,41,26.18849,8,9,454.54,47.49,23.6,91,9,10,601.12,46.9,23.9,95
"98",2023-08-26 08:57:00,11.41184,35.04086,41,26.16311,8,9,454.83,45.38,23.7,91,9,11,595.84,45.48,24.1,94
"99",2023-08-26 08:56:00,11.55806,34.75502,41,26.25462,9,10,458.55,44.73,23.7,91,6,6,594.93,45.7,24.1,94
"100",2023-08-26 08:55:00,11.80433,35.28998,41,26.37223,8,9,458.41,45.56,23.8,91,9,10,596.79,47.65,24.2,95
"101",2023-08-26 08:54:00,11.95255,35.36762,40.91667,26.31512,11,12,455.06,46.88,23.8,91,7,7,593.59,46.88,24.3,95
"102",2023-08-26 08:53:00,11.95316,34.79022,41.04167,26.35779,11,12,455.64,49.06,23.8,91,12,13,588.26,45.95,24.3,94
"103",2023-08-26 08:52:00,11.91005,34.83156,41.25,26.43212,11,12,456.25,48.35,23.9,91,13,14,584.03,45.76,24.3,94
"104",2023-08-26 08:51:00,11.88867,34.74505,41.25,26.40747,13,16,452.01,41.98,23.9,91,12,13,580.76,45.36,24.3,94
"105",2023-08-26 08:50:00,11.83327,35.11679,41.16667,26.41179,12,13,452.15,41.49,23.9,91,11,12,587.16,45.54,24.3,95
"106",2023-08-26 08:49:00,11.82121,35.24266,41,26.37919,12,13,453.74,42.34,23.9,91,15,17,591.81,46.28,24.3,95
"107",2023-08-26 08:48:00,11.91206,35.03667,41.08333,26.45799,11,13,452.59,44.09,23.9,91,10,11,592.46,46.95,24.3,94
"108",2023-08-26 08:47:00,12.01887,34.90929,41.25,26.45349,11,12,450.73,44.77,23.9,91,8,9,594.01,47.13,24.2,95
"109",2023-08-26 08:46:00,12.15761,34.87049,41.25,26.45261,13,14,453.07,46.73,23.8,92,12,13,595.37,47.22,24.3,95
"110",2023-08-26 08:45:00,12.25664,35.24128,41.25,26.47344,15,17,455.98,46.74,23.8,92,15,17,588.01,46.64,24.2,97
"111",2023-08-26 08:44:00,12.45864,34.98954,41.25,26.45712,15,17,454.44,47.19,23.7,92,13,14,586.26,45.84,24.2,96
"112",2023-08-26 08:43:00,12.64506,35.11435,41.16667,26.43233,13,14,454.04,51.31,23.7,92,13,14,595.38,46.87,24.1,96
"113",2023-08-26 08:42:00,12.8975,35.5326,40.95833,26.38237,13,14,452.25,55.13,23.7,91,13,14,597.69,47.9,24.2,95
"114",2023-08-26 08:41:00,13.06006,35.77949,40.75,26.31911,11,12,448.08,48.57,23.8,91,10,11,604.34,48.44,24.2,95
"115",2023-08-26 08:40:00,13.33948,35.98822,40.5,26.31108,9,10,449.81,53.73,23.8,91,8,9,607.42,48.68,24.2,94
"116",2023-08-26 08:39:00,13.61989,36.19557,40.5,26.31046,9,10,450.96,52.23,23.9,91,9,10,610.68,48.03,24.3,94
"117",2023-08-26 08:38:00,13.80332,36.197,40.5,26.44335,11,12,451.63,48.04,23.8,91,10,11,614.82,46.27,24.4,95
"118",2023-08-26 08:37:00,13.84136,35.78603,40.83333,26.44738,13,14,452.28,45.69,23.8,92,10,11,623.14,44.03,24.3,95
"119",2023-08-26 08:36:00,13.81126,35.16587,41.08333,26.42671,14,15,451.35,48.95,23.8,92,12,13,636.36,40.41,24.4,96
"120",2023-08-26 08:34:00,13.68853,34.96606,41.25,26.32911,16,18,450.71,53.89,23.7,93,16,18,586.53,47.42,24.3,97
"121",2023-08-26 08:33:00,13.63295,35.04835,41,26.29985,13,14,449.68,48.51,23.7,92,13,14,583.99,46.56,24.2,97
"122",2023-08-26 08:32:00,13.52549,34.83979,41.16667,26.28868,15,17,449.2,45.06,23.6,92,13,14,584.85,48.04,24,97
"123",2023-08-26 08:30:00,13.40844,34.59161,41.25,26.37076,10,11,451.15,45.36,23.6,92,6,6,587.96,48.62,24,97
"124",2023-08-26 08:28:00,13.40924,34.92386,41.25,26.26573,13,14,448.1,47.36,23.4,93,15,17,587.44,49.16,23.8,98
"125",2023-08-26 08:27:00,13.34881,34.75893,41.25,26.25391,14,15,442.1,48.99,23.4,94,12,13,591.38,49.17,23.8,98
"126",2023-08-26 08:26:00,13.45056,34.79557,41.25,26.19698,13,14,443.02,48.75,23.3,94,13,14,584.43,49.64,23.7,99
"127",2023-08-26 08:25:00,13.64575,34.92488,41.20833,26.05935,15,17,443.75,47.61,23.3,94,14,15,587.94,48.94,23.6,99
"128",2023-08-26 08:24:00,13.92811,34.96576,41,25.97764,12,14,444.35,46.31,23.2,94,14,15,585.55,48.3,23.5,99
"129",2023-08-26 08:23:00,14.26816,34.79768,41.20833,25.89928,13,14,441.36,46.01,23.2,93,12,13,584.66,47.62,23.4,99
"130",2023-08-26 08:22:00,14.51853,34.9232,41,25.88219,12,13,441.35,45.93,23.2,93,12,13,585.31,47.45,23.4,99
"131",2023-08-26 08:21:00,14.73052,34.84039,41.20833,25.89216,12,14,442.12,45.65,23.2,94,10,11,584.12,47.93,23.4,98
"132",2023-08-26 08:20:00,14.91852,34.75658,41.25,25.90863,13,14,442.58,45.39,23.2,94,13,14,584.21,48.07,23.4,98
"133",2023-08-26 08:19:00,15.15189,34.91945,41,25.9533,11,12,442.77,45.21,23.2,93,13,14,581.76,48.45,23.4,99
"134",2023-08-26 08:18:00,15.31446,34.92309,41,25.96341,10,11,442.13,44.5,23.2,93,11,12,580.27,49.01,23.4,98
"135",2023-08-26 08:16:00,15.58063,34.50892,41.29167,26.02251,16,18,429.21,45.01,23.2,94,12,13,580.21,48.5,23.4,99
"136",2023-08-26 08:15:00,15.63041,34.54675,41.25,26.018,13,14,442.64,43.96,23.2,94,11,12,585.79,47.4,23.4,99
"137",2023-08-26 08:13:00,15.38562,34.91862,41.25,26.06935,17,19,441.68,45.82,23.1,95,12,13,578.55,48,23.4,99
"138",2023-08-26 08:12:00,15.22328,34.58892,41.41667,25.95531,17,19,443.47,46.6,23.1,95,17,19,580.04,49.3,23.3,100
"139",2023-08-26 08:11:00,14.99365,34.2566,41.5,25.94346,17,19,444.02,47.56,23.1,95,18,20,578.47,48.6,23.3,100
"140",2023-08-26 08:10:00,14.74357,34.21028,41.5,25.8385,17,19,440.86,45.37,23,95,18,20,579.26,48.5,23.2,100
"141",2023-08-26 08:09:00,14.32913,34.71589,41.45833,25.89539,16,18,441.18,46.69,23,96,15,17,583.59,48.27,23.2,99
"142",2023-08-26 08:08:00,13.90767,35.04334,41.25,25.90278,16,18,443.79,47.34,22.9,96,17,19,588.39,48.66,23.2,100
"143",2023-08-26 08:07:00,13.47887,34.92055,41.25,25.72099,13,14,444.2,45.82,22.9,96,15,17,590.66,49.28,23.1,100
"144",2023-08-26 08:06:00,13.06758,34.5058,41.45833,25.64437,17,19,443.8,47.13,22.8,96,14,15,587.11,48.92,23,100
"145",2023-08-26 08:05:00,12.58826,34.58974,41.45833,25.60485,13,14,447.63,47.4,22.8,96,13,14,581.86,48.21,22.9,100
"146",2023-08-26 08:04:00,12.18646,35.00257,41.25,25.62412,13,14,449.5,48.04,22.7,97,10,11,578.81,47.57,22.9,100
"147",2023-08-26 08:03:00,11.7784,34.96294,41.25,25.55355,13,14,454.3,49.58,22.7,96,12,13,573.04,46.92,22.8,99.5
"148",2023-08-26 08:02:00,11.40729,34.75763,41.25,25.56083,12,13,451.29,50.91,22.7,96,15,19,566.35,46.03,22.8,100
"149",2023-08-26 08:01:00,11.05526,34.67517,41.25,25.49451,13,14,445.62,55.41,22.7,96,9,10,564.45,47.53,22.8,99.52
"150",2023-08-26 08:00:00,10.69699,35.00447,41.25,25.55511,12,13,442.56,60.05,22.7,97,11,12,575.91,47.99,22.8,99.74
"151",2023-08-26 07:58:00,10.36804,34.5895,41.5,25.57207,9,10,443.8,53.04,22.8,97,10,11,572.25,48.56,22.8,99.45
"152",2023-08-26 07:57:00,10.27273,34.50753,41.5,25.6084,10,11,440.52,47.18,22.8,97,9,10,579.84,47.13,22.9,99.81
"153",2023-08-26 07:56:00,10.19602,34.71459,41.5,25.52342,10,11,436.37,50.25,22.7,97,10,11,574.41,47.38,22.9,99.43
"154",2023-08-26 07:55:00,10.145,35.0042,41.25,25.57729,12,13,436.96,51.25,22.8,97,10,11,574.71,47.5,22.9,99.16
"155",2023-08-26 07:54:00,10.14745,34.96153,41.25,25.54893,8,9,439.16,53.65,22.8,96,10,11,576.65,47.95,22.9,99.86
"156",2023-08-26 07:53:00,10.10907,34.75322,41.25,25.55868,8,9,440.09,58.06,22.9,96,8,9,579.63,49.21,22.9,99.28
"157",2023-08-26 07:52:00,10.01491,34.92085,41.25,25.64744,10,11,434.08,52.07,22.9,97,8,9,579.13,47.94,23,99.26
"158",2023-08-26 07:51:00,9.994654,34.91866,41.41667,25.67601,10,11,431.46,46.26,22.9,97,10,11,583.82,47.38,23,99.84
"159",2023-08-26 07:50:00,9.936925,35.08432,41.25,25.67313,9,10,436.15,45.52,22.9,97,9,10,581.25,47.74,23,99.76
"160",2023-08-26 07:49:00,9.883849,34.79375,41.41667,25.68085,10,11,437.6,45.52,22.9,97,10,11,574.09,47.88,23,99.79
"161",2023-08-26 07:48:00,9.761615,34.95829,41.5,25.68159,10,11,434.54,43.27,22.9,97,8,9,571.51,47.9,23,99.51
"162",2023-08-26 07:46:00,9.69431,35.03787,41.5,25.6737,10,11,440.18,42.67,22.9,97,11,12,571.75,47.9,23.1,99.25
"163",2023-08-26 07:44:00,9.551449,35.20013,41.33333,25.58594,7,7,442.52,41.53,22.9,97,8,9,576.66,48.79,23,99.88
"164",2023-08-26 07:43:00,9.540883,35.19877,41.29167,25.60258,9,10,443.91,42.37,22.8,97,7,7,570.63,47.42,22.9,99.68
"165",2023-08-26 07:41:00,9.42382,34.74234,41.5,25.56155,10,11,447.57,44.62,22.8,97,9,10,564.71,47.45,22.8,99.86
"166",2023-08-26 07:40:00,9.368695,34.94473,41.45833,25.50405,8,9,454.03,44.98,22.7,97,9,10,564.63,48.02,22.8,99.16
"167",2023-08-26 07:39:00,9.309278,35.23439,41.25,25.4761,9,10,457.89,47.18,22.7,98,9,10,563.89,48.66,22.7,99.62
"168",2023-08-26 07:38:00,9.217731,35.19238,41.25,25.45756,10,11,439.37,44.3,22.6,98,11,12,566.45,48.74,22.7,99.83
"169",2023-08-26 07:37:00,9.125547,34.90183,41.41667,25.46083,9,10,439.08,45.1,22.6,98,8,9,569.98,48.2,22.6,99.7
"170",2023-08-26 07:36:00,9.12079,34.73753,41.5,25.39696,10,11,443.29,46.1,22.6,98,9,10,577.04,48.58,22.6,99.38
"171",2023-08-26 07:35:00,9.169612,34.86148,41.5,25.41068,10,12,443.55,47.26,22.5,98,8,9,582.4,49.19,22.5,99.71
"172",2023-08-26 07:34:00,9.183518,35.23478,41.25,25.37273,8,9,441.19,49.1,22.4,98,8,9,584.41,50,22.5,99.72
"173",2023-08-26 07:33:00,9.228419,35.1512,41.25,25.37446,9,10,437.72,51.24,22.4,98,9,10,578.47,49.79,22.5,99.78
"174",2023-08-26 07:32:00,9.276331,34.98607,41.25,25.25659,6,6,433.36,51.43,22.4,98,7,7,568.52,48.51,22.5,99.32
"175",2023-08-26 07:31:00,9.241597,35.10889,41.25,25.3399,10,11,436.12,46.77,22.4,99,11,12,563.99,48.44,22.5,99.75
"176",2023-08-26 07:30:00,9.362059,35.10949,41.25,25.35942,9,10,438.24,43.68,22.4,99,9,10,566.99,48.87,22.4,99.12
"177",2023-08-26 07:29:00,9.425117,34.98463,41.25,25.28517,8,9,442.92,44.97,22.4,99,9,10,571.61,48.84,22.4,99.77
"178",2023-08-26 07:28:00,9.514806,35.15142,41.25,25.29646,8,9,440.47,44.81,22.3,99,8,9,573.06,49.84,22.4,99.87
"179",2023-08-26 07:27:00,9.659297,35.23231,41.25,25.32298,8,9,443.18,44.52,22.3,99,8,9,571.14,50.34,22.3,99.43
"180",2023-08-26 07:26:00,9.84168,35.0272,41.25,25.3314,8,9,443.59,43.46,22.3,99,8,9,569.16,48.32,22.4,99.35
"181",2023-08-26 07:25:00,9.91546,34.73428,41.25,25.36037,6,6,442.89,45.6,22.4,99,5,5,566.02,48.19,22.3,99.14
"182",2023-08-26 07:24:00,9.968458,35.02492,41.33333,25.3607,8,9,439.46,46.74,22.3,99,9,10,584.91,48.17,22.3,99.14
"183",2023-08-26 07:23:00,10.07661,35.06535,41.25,25.35133,9,10,439.17,46.36,22.3,99,8,9,583.91,49.05,22.4,99.21
"184",2023-08-26 07:22:00,10.14702,35.0663,41.25,25.35911,11,12,441.51,45.41,22.3,99,9,10,572.34,49.88,22.3,99.2
"185",2023-08-26 07:21:00,10.30558,35.18984,41.25,25.33709,10,11,443.8,44.64,22.3,99,8,9,573.05,49.96,22.3,99.34
"186",2023-08-26 07:20:00,10.34103,35.10464,41.25,25.31727,12,13,444.95,46.32,22.3,99,10,11,577.42,49.33,22.3,99.18
"187",2023-08-26 07:19:00,10.49035,34.94075,41.45833,25.34237,8,9,447.25,49.69,22.3,99,10,11,582.91,49.2,22.3,99.6
"188",2023-08-26 07:18:00,10.56403,35.02379,41.5,25.42883,11,12,446.31,47.47,22.3,99,9,10,587.61,48.33,22.3,99.65
"189",2023-08-26 07:17:00,10.64139,35.14721,41.25,25.41307,11,12,443.62,45.02,22.3,99,10,11,580.69,48.49,22.3,99.33
"190",2023-08-26 07:16:00,10.76188,35.02014,41.33333,25.33822,11,12,440.99,44.03,22.2,99,10,11,577.47,47.73,22.2,99.63
"191",2023-08-26 07:15:00,10.8316,35.23008,41.25,25.28998,10,11,445.05,43,22.3,99,9,10,578.43,48.05,22.2,99.47
"192",2023-08-26 07:14:00,10.8901,35.02203,41.375,25.29497,11,12,445.5,44.22,22.2,100,8,9,578.22,48.82,22.2,99.27
"193",2023-08-26 07:13:00,11.08603,34.98059,41.5,25.3382,11,12,441.43,46.1,22.1,100,10,11,579.16,49.61,22.2,99.23
"194",2023-08-26 07:12:00,11.15196,34.9774,41.5,25.36721,11,13,441.44,45.35,22.1,100,10,11,571.75,49.77,22.1,99.36
"195",2023-08-26 07:11:00,11.26136,35.1874,41.33333,25.24864,10,11,444.89,46.03,22.1,100,12,14,570.88,49.46,22,99.69
